Sample,Transect.ID,Individual ID,Year,Site,VisitNumber,Lat,Long,Collected,Transect,NetorPan,DateCollected,Type,SpeciesCode,GenusCode,Sex,RNA conc.,Virus_Type,Virus,Richness,EstRich_Asyp,EstRich_46,EstRich_183,EstRich_338,Abundance,Diversity,APME_ABUND,BOIM_ABUND,LASI_ABUND,PEPR_ABUND
4112,GT16D2,GT16D2P-215,2016,GT,2,42.32644,-83.70953,flowers,D,Pan,8/24/2016,NON,LASI,LASI,F,389,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2934,GT16B1,GT16B1N-41,2016,GT,1,42.32644,-83.70953,squash,B,Net,8/17/2016,NON,BOIM,BOMB,F,too high,SBV,1,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2961,GT16C1,GT16C1N-68,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,APIS,APME,APIS,F,too high,SBV,1,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2982,GT16C1,GT16C1N-89,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,NON,BOIM,BOMB,F,too high,SBV,1,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3007,GT16D1,GT16D1N-115,2016,GT,1,42.32644,-83.70953,flowers,D,Net,8/17/2016,APIS,APME,APIS,F,215,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3969,GT16C2,GT16C2N-72,2016,GT,2,42.32644,-83.70953,squash,C,Net,8/24/2016,APIS,APME,APIS,F,153,SBV,1,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3980,GT16C2,GT16C2N-83,2016,GT,2,42.32644,-83.70953,squash,C,Net,8/24/2016,APIS,APME,APIS,F,83.8,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3985,GT16C2,GT16C2N-88,2016,GT,2,42.32644,-83.70953,squash,C,Net,8/24/2016,NON,BOIM,BOMB,F,too high,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2922,GT16B1,GT16B1N-29,2016,GT,1,42.32644,-83.70953,squash,B,Net,8/17/2016,NON,PEPR,PEPO,M,229,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2946,GT16C1,GT16C1N-53,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,NON,PEPR,PEPO,F,too high,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2951,GT16C1,GT16C1N-58,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,NON,PEPR,PEPO,M,5.1,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3084,GT16D1,GT16D1P-192,2016,GT,1,42.32644,-83.70953,flowers,D,Pan,8/17/2016,NON,LASI,LASI,F,408,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3086,GT16D1,GT16D1P-194,2016,GT,1,42.32644,-83.70953,flowers,D,Pan,8/17/2016,NON,LASI,LASI,F,5.6,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3900,GT16A2,GT16A2N-3,2016,GT,2,42.32644,-83.70953,squash,A,Net,8/24/2016,NON,PEPR,PEPO,M,6.9,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4065,GT16C2,GT16C2P-167,2016,GT,2,42.32644,-83.70953,squash,C,Pan,8/24/2016,NON,LASI,LASI,F,14.6,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2933,GT16B1,GT16B1N-40,2016,GT,1,42.32644,-83.70953,squash,B,Net,8/17/2016,NON,BOIM,BOMB,F,550,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3005,GT16D1,GT16D1N-113,2016,GT,1,42.32644,-83.70953,flowers,D,Net,8/17/2016,NON,BOIM,BOMB,F,too high,SBV,1,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3010,GT16D1,GT16D1N-118,2016,GT,1,42.32644,-83.70953,flowers,D,Net,8/17/2016,APIS,APME,APIS,F,436,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3904,GT16A2,GT16A2N-7,2016,GT,2,42.32644,-83.70953,squash,A,Net,8/24/2016,NON,BOIM,BOMB,F,590,SBV,1,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3926,GT16B2,GT16B2N-29,2016,GT,2,42.32644,-83.70953,squash,B,Net,8/24/2016,APIS,APME,APIS,F,152,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4019,GT16D2,GT16D2N-121,2016,GT,2,42.32644,-83.70953,flowers,D,Net,8/24/2016,APIS,APME,APIS,F,141,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4089,GT16D2,GT16D2P-191,2016,GT,2,42.32644,-83.70953,flowers,D,Pan,8/24/2016,APIS,APME,APIS,F,294,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2901,GT16A1,GT16A1N-8,2016,GT,1,42.32644,-83.70953,squash,A,Net,8/17/2016,NON,PEPR,PEPO,F,560,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2947,GT16C1,GT16C1N-54,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,NON,PEPR,PEPO,M,176,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2952,GT16C1,GT16C1N-59,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,NON,PEPR,PEPO,F,476,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3052,GT16C1,GT16C1P-160,2016,GT,1,42.32644,-83.70953,squash,C,Pan,8/17/2016,NON,PEPR,PEPO,F,161,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3101,GT16D1,GT16D1P-209,2016,GT,1,42.32644,-83.70953,flowers,D,Pan,8/17/2016,NON,LASI,LASI,F,28.4,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4083,GT16D2,GT16D2P-185,2016,GT,2,42.32644,-83.70953,flowers,D,Pan,8/24/2016,NON,LASI,LASI,F,20.6,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4090,GT16D2,GT16D2P-192,2016,GT,2,42.32644,-83.70953,flowers,D,Pan,8/24/2016,NON,LASI,LASI,F,20.3,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4103,GT16D2,GT16D2P-206,2016,GT,2,42.32644,-83.70953,flowers,D,Pan,8/24/2016,NON,LASI,LASI,F,20.3,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2915,GT16B1,GT16B1N-22,2016,GT,1,42.32644,-83.70953,squash,B,Net,8/17/2016,APIS,APME,APIS,F,Sample too low,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3949,GT16B2,GT16B2N-52,2016,GT,2,42.32644,-83.70953,squash,B,Net,8/24/2016,NON,BOIM,BOMB,F,33,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3976,GT16C2,GT16C2N-79,2016,GT,2,42.32644,-83.70953,squash,C,Net,8/24/2016,APIS,APME,APIS,F,Sample too low,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2918,GT16B1,GT16B1N-25,2016,GT,1,42.32644,-83.70953,squash,B,Net,8/17/2016,NON,PEPR,PEPO,M,14.8,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2950,GT16C1,GT16C1N-57,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,NON,PEPR,PEPO,M,83.9,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3899,GT16A2,GT16A2N-2,2016,GT,2,42.32644,-83.70953,squash,A,Net,8/24/2016,NON,PEPR,PEPO,M,24.4,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3967,GT16C2,GT16C2N-70,2016,GT,2,42.32644,-83.70953,squash,C,Net,8/24/2016,NON,PEPR,PEPO,M,71.2,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2964,GT16C1,GT16C1N-71,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,APIS,APME,APIS,F,580,SBV,1,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2974,GT16C1,GT16C1N-81,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,NON,BOIM,BOMB,F,too high,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3923,GT16A2,GT16A2N-26,2016,GT,2,42.32644,-83.70953,squash,A,Net,8/24/2016,NON,BOIM,BOMB,F,too high,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3973,GT16C2,GT16C2N-76,2016,GT,2,42.32644,-83.70953,squash,C,Net,8/24/2016,APIS,APME,APIS,F,246,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2919,GT16B1,GT16B1N-26,2016,GT,1,42.32644,-83.70953,squash,B,Net,8/17/2016,NON,PEPR,PEPO,M,387,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3898,GT16A2,GT16A2N-1,2016,GT,2,42.32644,-83.70953,squash,A,Net,8/24/2016,NON,PEPR,PEPO,M,385,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4053,GT16B2,GT16B2P-155,2016,GT,2,42.32644,-83.70953,squash,B,Pan,8/24/2016,NON,LASI,LASI,F,13.9,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4054,GT16B2,GT16B2P-156,2016,GT,2,42.32644,-83.70953,squash,B,Pan,8/24/2016,NON,LASI,LASI,F,27.9,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2936,GT16B1,GT16B1N-43,2016,GT,1,42.32644,-83.70953,squash,B,Net,8/17/2016,NON,BOIM,BOMB,F,too high,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2940,GT16B1,GT16B1N-47,2016,GT,1,42.32644,-83.70953,squash,B,Net,8/17/2016,NON,BOIM,BOMB,F,too high,SBV,1,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2941,GT16B1,GT16B1N-48,2016,GT,1,42.32644,-83.70953,squash,B,Net,8/17/2016,NON,BOIM,BOMB,F,too high,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2981,GT16C1,GT16C1N-88,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,NON,BOIM,BOMB,F,570,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3903,GT16A2,GT16A2N-6,2016,GT,2,42.32644,-83.70953,squash,A,Net,8/24/2016,NON,BOIM,BOMB,F,600,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3934,GT16B2,GT16B2N-37,2016,GT,2,42.32644,-83.70953,squash,B,Net,8/24/2016,NON,BOIM,BOMB,F,too high,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3975,GT16C2,GT16C2N-78,2016,GT,2,42.32644,-83.70953,squash,C,Net,8/24/2016,APIS,APME,APIS,F,215,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4075,GT16C2,GT16C2P-177,2016,GT,2,42.32644,-83.70953,squash,C,Pan,8/24/2016,APIS,APME,APIS,F,570,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3089,GT16D1,GT16D1P-197,2016,GT,1,42.32644,-83.70953,flowers,D,Pan,8/17/2016,NON,LASI,LASI,F,26.2,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4052,GT16B2,GT16B2P-154,2016,GT,2,42.32644,-83.70953,squash,B,Pan,8/24/2016,NON,LASI,LASI,F,39.4,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2962,GT16C1,GT16C1N-69,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,APIS,APME,APIS,F,520,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2963,GT16C1,GT16C1N-70,2016,GT,1,42.32644,-83.70953,squash,C,Net,8/17/2016,APIS,APME,APIS,F,580,SBV,1,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3937,GT16B2,GT16B2N-40,2016,GT,2,42.32644,-83.70953,squash,B,Net,8/24/2016,NON,BOIM,BOMB,F,too high,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3986,GT16C2,GT16C2N-89,2016,GT,2,42.32644,-83.70953,squash,C,Net,8/24/2016,NON,BOIM,BOMB,F,too high,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4004,GT16D2,GT16D2N-106,2016,GT,2,42.32644,-83.70953,flowers,D,Net,8/24/2016,APIS,APME,APIS,F,221,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
2997,GT16D1,GT16D1N-105,2016,GT,1,42.32644,-83.70953,flowers,D,Net,8/17/2016,NON,LASI,LASI,F,124,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3024,GT16A1,GT16A1P-132,2016,GT,1,42.32644,-83.70953,squash,A,Pan,8/17/2016,NON,LASI,LASI,F,25.4,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3011,GT16D1,GT16D1N-119,2016,GT,1,42.32644,-83.70953,flowers,D,Net,8/17/2016,APIS,APME,APIS,F,302,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3054,GT16C1,GT16C1P-162,2016,GT,1,42.32644,-83.70953,squash,C,Pan,8/17/2016,NON,LASI,LASI,F,91.2,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3060,GT16C1,GT16C1P-168,2016,GT,1,42.32644,-83.70953,squash,C,Pan,8/17/2016,NON,LASI,LASI,F,37.8,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4051,GT16B2,GT16B2P-153,2016,GT,2,42.32644,-83.70953,squash,B,Pan,8/24/2016,NON,LASI,LASI,F,28.4,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
4078,GT16C2,GT16C2P-180,2016,GT,2,42.32644,-83.70953,squash,C,Pan,8/24/2016,NON,LASI,LASI,F,17.1,SBV,0,49,100.948,14.569,30.882,43.277,423,0.842870636,41,105,116,32
3290,K16B1,K16B1N-41,2016,K,1,41.95222,-83.92257,squash,B,Net,8/21/2016,NON,BOIM,BOMB,F,433,SBV,1,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3295,K16C1,K16C1N-46,2016,K,1,41.95222,-83.92257,squash,C,Net,8/21/2016,APIS,APME,APIS,F,346,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3321,K16D1,K16D1N-72,2016,K,1,41.95222,-83.92257,flowers,D,Net,8/21/2016,APIS,APME,APIS,F,49.6,SBV,1,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4342,K16B2,K16B2N-42,2016,K,2,41.95222,-83.92257,squash,B,Net,8/28/2016,NON,BOIM,BOMB,F,416,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3337,K16A1,K16A1P-88,2016,K,1,41.95222,-83.92257,squash,A,Pan,8/21/2016,NON,LASI,LASI,F,391,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4463,K16B2,K16B2P-163,2016,K,2,41.95222,-83.92257,squash,B,Pan,8/28/2016,NON,LASI,LASI,M,228,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3294,K16C1,K16C1N-45,2016,K,1,41.95222,-83.92257,squash,C,Net,8/21/2016,NON,BOIM,BOMB,F,too high,SBV,1,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4346,K16B2,K16B2N-46,2016,K,2,41.95222,-83.92257,squash,B,Net,8/28/2016,NON,BOIM,BOMB,F,203,SBV,1,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4351,K16C2,K16C2N-51,2016,K,2,41.95222,-83.92257,squash,C,Net,8/28/2016,NON,BOIM,BOMB,F,too high,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4393,K16D2,K16D2N-93,2016,K,2,41.95222,-83.92257,flowers,D,Net,8/28/2016,APIS,APME,APIS,F,7.6,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3323,K16D1,K16D1N-74,2016,K,1,41.95222,-83.92257,flowers,D,Net,8/21/2016,NON,LASI,LASI,F,5,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3338,K16A1,K16A1P-89,2016,K,1,41.95222,-83.92257,squash,A,Pan,8/21/2016,NON,LASI,LASI,F,8.9,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4465,K16B2,K16B2P-165,2016,K,2,41.95222,-83.92257,squash,B,Pan,8/28/2016,NON,LASI,LASI,F,46.2,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3280,K16B1,K16B1N-31,2016,K,1,41.95222,-83.92257,squash,B,Net,8/21/2016,NON,BOIM,BOMB,F,too high,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4323,K16B2,K16B2N-23,2016,K,2,41.95222,-83.92257,squash,B,Net,8/28/2016,APIS,APME,APIS,F,51.5,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4338,K16B2,K16B2N-38,2016,K,2,41.95222,-83.92257,squash,B,Net,8/28/2016,NON,BOIM,BOMB,F,too high,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3344,K16D1,K16D1P-95,2016,K,1,41.95222,-83.92257,flowers,D,Pan,8/21/2016,NON,LASI,LASI,F,46.8,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4462,K16D2,K16D2N-162,2016,K,2,41.95222,-83.92257,flowers,D,Net,8/28/2016,NON,LASI,LASI,F,23.9,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4475,K16D2,K16D2P-175,2016,K,2,41.95222,-83.92257,flowers,D,Pan,8/28/2016,NON,LASI,LASI,M,26.1,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4321,K16B2,K16B2N-21,2016,K,2,41.95222,-83.92257,squash,B,Net,8/28/2016,APIS,APME,APIS,F,130,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4350,K16C2,K16C2N-50,2016,K,2,41.95222,-83.92257,squash,C,Net,8/28/2016,NON,BOIM,BOMB,F,219,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4431,K16D2,K16D2N-131,2016,K,2,41.95222,-83.92257,flowers,D,Net,8/28/2016,APIS,APME,APIS,F,52.7,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3355,K16D1,K16D1P-107,2016,K,1,41.95222,-83.92257,flowers,D,Pan,8/21/2016,NON,LASI,LASI,F,151,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4470,K16D2,K16D2P-170,2016,K,2,41.95222,-83.92257,flowers,D,Pan,8/28/2016,NON,LASI,LASI,F,119,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4478,K16D2,K16D2P-178,2016,K,2,41.95222,-83.92257,flowers,D,Pan,8/28/2016,NON,LASI,LASI,F,13.5,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3287,K16B1,K16B1N-38,2016,K,1,41.95222,-83.92257,squash,B,Net,8/21/2016,NON,BOIM,BOMB,F,too high,SBV,1,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3291,K16B1,K16B1N-42,2016,K,1,41.95222,-83.92257,squash,B,Net,8/21/2016,NON,BOIM,BOMB,F,too high,SBV,1,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4320,K16B2,K16B2N-20,2016,K,2,41.95222,-83.92257,squash,B,Net,8/28/2016,APIS,APME,APIS,F,160,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4353,K16C2,K16C2N-53,2016,K,2,41.95222,-83.92257,squash,C,Net,8/28/2016,NON,BOIM,BOMB,F,too high,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3335,K16A1,K16A1P-86,2016,K,1,41.95222,-83.92257,squash,A,Pan,8/21/2016,NON,LASI,LASI,F,50.7,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3354,K16D1,K16D1P-106,2016,K,1,41.95222,-83.92257,flowers,D,Pan,8/21/2016,NON,LASI,LASI,F,87.2,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4476,K16D2,K16D2P-176,2016,K,2,41.95222,-83.92257,flowers,D,Pan,8/28/2016,NON,LASI,LASI,M,20.9,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3266,K16A1,K16A1N-17,2016,K,1,41.95222,-83.92257,squash,A,Net,8/21/2016,NON,BOIM,BOMB,F,too high,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3282,K16B1,K16B1N-33,2016,K,1,41.95222,-83.92257,squash,B,Net,8/21/2016,NON,BOIM,BOMB,F,too high,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3285,K16B1,K16B1N-36,2016,K,1,41.95222,-83.92257,squash,B,Net,8/21/2016,NON,BOIM,BOMB,F,too high,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3297,K16C1,K16C1N-48,2016,K,1,41.95222,-83.92257,squash,C,Net,8/21/2016,APIS,APME,APIS,F,390,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4322,K16B2,K16B2N-22,2016,K,2,41.95222,-83.92257,squash,B,Net,8/28/2016,APIS,APME,APIS,F,381,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3345,K16D1,K16D1P-96,2016,K,1,41.95222,-83.92257,flowers,D,Pan,8/21/2016,NON,LASI,LASI,F,8.9,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3268,K16A1,K16A1N-19,2016,K,1,41.95222,-83.92257,squash,A,Net,8/21/2016,NON,BOIM,BOMB,F,too high,SBV,1,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3327,K16D1,K16D1N-78,2016,K,1,41.95222,-83.92257,flowers,D,Net,8/21/2016,NON,BOIM,BOMB,F,too high,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4319,K16A2,K16A2N-19,2016,K,2,41.95222,-83.92257,squash,A,Net,8/28/2016,NON,BOIM,BOMB,F,too high,SBV,1,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4335,K16B2,K16B2N-35,2016,K,2,41.95222,-83.92257,squash,B,Net,8/28/2016,NON,BOIM,BOMB,F,too high,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4337,K16B2,K16B2N-37,2016,K,2,41.95222,-83.92257,squash,B,Net,8/28/2016,NON,BOIM,BOMB,F,too high,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4355,K16C2,K16C2N-55,2016,K,2,41.95222,-83.92257,squash,C,Net,8/28/2016,NON,BOIM,BOMB,F,too high,SBV,1,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3329,K16D1,K16D1N-80,2016,K,1,41.95222,-83.92257,flowers,D,Net,8/21/2016,NON,LASI,LASI,F,49.3,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3340,K16A1,K16A1P-91,2016,K,1,41.95222,-83.92257,squash,A,Pan,8/21/2016,NON,LASI,LASI,F,25.8,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3341,K16C1,K16C1P-92,2016,K,1,41.95222,-83.92257,squash,C,Pan,8/21/2016,NON,LASI,LASI,F,373,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
3353,K16D1,K16D1P-105,2016,K,1,41.95222,-83.92257,flowers,D,Pan,8/21/2016,NON,LASI,LASI,F,91.1,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
4466,K16B2,K16B2P-166,2016,K,2,41.95222,-83.92257,squash,B,Pan,8/28/2016,NON,LASI,LASI,F,46,SBV,0,41,65.914,15.228,32.35,44.026,291,0.847486449,9,89,34,0
2475,PL16A1,PL16A1N-1,2016,PL,1,42.33729,-83.55478,squash,A,Net,8/11/2016,APIS,APME,APIS,F,248,SBV,0,31,38.546,10.771,21.162,27.842,446,0.802449275,64,105,147,44
2476,PL16A1,PL16A1N-2,2016,PL,1,42.33729,-83.55478,squash,A,Net,8/11/2016,APIS,APME,APIS,F,321,SBV,0,31,38.546,10.771,21.162,27.842,446,0.802449275,64,105,147,44
2492,PL16A1,PL16A1N-18,2016,PL,1,42.33729,-83.55478,squash,A,Net,8/11/2016,NON,BOIM,BOMB,F,too high,SBV,1,31,38.546,10.771,21.162,27.842,446,0.802449275,64,105,147,44
2533,PL16D1,PL16D1N-59,2016,PL,1,42.33729,-83.55478,flowers,D,Net,8/11/2016,APIS,APME,APIS,F,41.5,SBV,0,31,38.546,10.771,21.162,27.842,446,0.802449275,64,105,147,44
4490,PL16A2,PL16A2N-9,2016,PL,2,42.33729,-83.55478,squash,A,Net,8/30/2016,NON,BOIM,BOMB,F,403,SBV,1,31,38.546,10.771,21.162,27.842,446,0.802449275,64,105,147,44
4501,PL16A2,PL16A2N-20,2016,PL,2,42.33729,-83.55478,squash,A,Net,8/30/2016,NON,BOIM,BOMB,F,too high,SBV,1,31,38.546,10.771,21.162,27.842,446,0.802449275,64,105,147,44
4612,PL16C2,PL16C2N-131,2016,PL,2,42.33729,-83.55478,squash,C,Net,8/30/2016,NON,BOIM,BOMB,F,too high,SBV,1,31,38.546,10.771,21.162,27.842,446,0.802449275,64,105,147,44
4624,PL16C2,PL16C2N-143,2016,PL,2,42.33729,-83.55478,squash,C,Net,8/30/2016,NON,BOIM,BOMB,F,too high,SBV,1,31,38.546,10.771,21.162,27.842,446,0.802449275,64,105,147,44
2485,PL16A1,PL16A1N-11,2016,PL,1,42.33729,-83.55478,squash,A,Net,8/11/2016,NON,PEPR,PEPO,M,75,SBV,0,31,38.546,10.771,21.162,27.842,446,0.802449275,64,105,147,44
2502,PL16B1,PL16B1N-28,2016,PL,1,42.33729,-83.55478,squash,B,Net,8/11/2016,NON,PEPR,PEPO,M,98.6,SBV,0,31,38.546,10.771,21.162,27.842,446,0.802449275,64,105,147,44
2504,PL16B1,PL16B1N-30,2016,PL,1,42.33729,-83.55478,squash,B,Net,8/11/2016,NON,PEPR,PEPO,M,49.4,SBV,0,31,38.546,10.771,21.162,27.842,446,0.802449275,64,105,147,44
